HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS_x,GAME_DATE,MATCHUP,TEAM_NAME,TEAM_ABBREVIATION,PTS,REB,AST,STL,BLK,TOV,HOME_TEAM_BKN,HOME_TEAM_BOS,HOME_TEAM_CHA,HOME_TEAM_CHI,HOME_TEAM_CLE,HOME_TEAM_DAL,HOME_TEAM_DEN,HOME_TEAM_DET,HOME_TEAM_GSW,HOME_TEAM_HOU,HOME_TEAM_IND,HOME_TEAM_LAC,HOME_TEAM_LAL,HOME_TEAM_MEM,HOME_TEAM_MIA,HOME_TEAM_MIL,HOME_TEAM_MIN,HOME_TEAM_NOP,HOME_TEAM_NYK,HOME_TEAM_OKC,HOME_TEAM_ORL,HOME_TEAM_PHI,HOME_TEAM_PHX,HOME_TEAM_POR,HOME_TEAM_SAC,HOME_TEAM_SAS,HOME_TEAM_TOR,HOME_TEAM_UTA,HOME_TEAM_WAS,AWAY_TEAM_BKN,AWAY_TEAM_BOS,AWAY_TEAM_CHA,AWAY_TEAM_CHI,AWAY_TEAM_CLE,AWAY_TEAM_DAL,AWAY_TEAM_DEN,AWAY_TEAM_DET,AWAY_TEAM_GSW,AWAY_TEAM_HOU,AWAY_TEAM_IND,AWAY_TEAM_LAC,AWAY_TEAM_LAL,AWAY_TEAM_MEM,AWAY_TEAM_MIA,AWAY_TEAM_MIL,AWAY_TEAM_MIN,AWAY_TEAM_NOP,AWAY_TEAM_NYK,AWAY_TEAM_OKC,AWAY_TEAM_ORL,AWAY_TEAM_PHI,AWAY_TEAM_PHX,AWAY_TEAM_POR,AWAY_TEAM_SAC,AWAY_TEAM_SAS,AWAY_TEAM_TOR,AWAY_TEAM_UTA,AWAY_TEAM_WAS
1610612750,1610612762,2021,1610612750,104.0,0.4,0.647,0.362,19.0,37.0,1610612762,136.0,0.568,0.733,0.463,26.0,48.0,0,23,329,19,19,104,37,19,9,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610612759,1610612742,2021,1610612759,109.0,0.488,0.7,0.433,30.0,41.0,1610612742,123.0,0.46,0.684,0.4,30.0,48.0,0,111,13,10,10,123,48,30,9,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610612756,1610612741,2021,1610612756,129.0,0.56,0.923,0.44,23.0,49.0,1610612741,102.0,0.412,0.806,0.259,20.0,37.0,1,114,330,1,1,102,37,20,6,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1610612764,1610612750,2021,1610612764,115.0,0.495,0.714,0.313,34.0,52.0,1610612750,107.0,0.42,0.846,0.297,15.0,39.0,1,56,331,4,4,115,52,34,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1610612762,1610612738,2021,1610612762,137.0,0.556,0.87,0.529,26.0,44.0,1610612738,130.0,0.516,1.0,0.359,23.0,30.0,1,107,332,7,7,130,30,23,9,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610612761,1610612748,2021,1610612761,109.0,0.422,0.794,0.308,19.0,38.0,1610612748,114.0,0.519,0.636,0.474,30.0,38.0,0,125,333,15,15,109,38,19,12,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612745,1610612743,2021,1610612745,111.0,0.435,0.875,0.381,20.0,36.0,1610612743,124.0,0.535,0.815,0.313,33.0,46.0,0,18,334,26,26,111,36,20,10,4,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612750,1610612741,2021,1610612750,120.0,0.505,0.773,0.355,30.0,32.0,1610612741,124.0,0.53,0.788,0.476,22.0,48.0,0,44,335,19,19,120,32,30,7,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612745,1610612756,2021,1610612745,89.0,0.412,0.667,0.219,19.0,48.0,1610612756,115.0,0.433,0.85,0.35,19.0,52.0,0,16,336,24,24,115,52,19,16,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612754,1610612761,2021,1610612754,114.0,0.485,0.818,0.282,31.0,53.0,1610612761,97.0,0.416,0.727,0.233,17.0,41.0,1,60,337,15,15,97,41,17,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612761,1610612755,2021,1610612761,110.0,0.42,0.8,0.235,19.0,46.0,1610612755,102.0,0.425,0.84,0.419,24.0,41.0,1,119,338,23,23,102,41,24,4,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1610612760,1610612757,2021,1610612760,98.0,0.481,0.5,0.31,15.0,47.0,1610612757,94.0,0.422,0.813,0.344,24.0,40.0,1,67,339,25,25,94,40,24,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610612759,1610612741,2021,1610612759,131.0,0.526,0.833,0.432,35.0,44.0,1610612741,122.0,0.523,0.846,0.267,22.0,37.0,1,109,340,11,11,131,44,35,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612759,1610612760,2021,1610612759,122.0,0.439,0.85,0.463,31.0,48.0,1610612760,120.0,0.524,0.724,0.371,24.0,47.0,1,103,341,11,11,122,48,31,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610612747,1610612757,2021,1610612747,139.0,0.553,0.867,0.463,27.0,47.0,1610612757,106.0,0.353,0.815,0.286,19.0,54.0,1,120,342,27,27,139,47,27,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610612740,1610612765,2021,1610612740,109.0,0.432,0.875,0.351,29.0,60.0,1610612765,93.0,0.389,0.917,0.324,22.0,38.0,1,129,343,16,16,109,60,29,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612758,1610612759,2021,1610612758,121.0,0.505,0.833,0.56,23.0,40.0,1610612759,114.0,0.495,0.923,0.48,24.0,44.0,1,64,344,9,9,121,40,23,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610612743,1610612754,2021,1610612743,101.0,0.429,0.85,0.4,19.0,39.0,1610612754,98.0,0.476,0.636,0.355,22.0,48.0,1,15,345,18,18,101,39,19,5,4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612748,1610612766,2021,1610612748,144.0,0.571,0.862,0.548,29.0,41.0,1610612766,115.0,0.529,0.722,0.316,34.0,31.0,1,67,346,6,6,144,41,29,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612751,1610612747,2021,1610612751,96.0,0.42,0.682,0.259,20.0,54.0,1610612747,106.0,0.472,1.0,0.316,23.0,33.0,0,158,347,0,0,96,54,20,5,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612765,1610612742,2021,1610612765,113.0,0.427,0.914,0.367,26.0,42.0,1610612742,131.0,0.563,0.765,0.455,28.0,41.0,0,4,348,5,5,113,42,26,7,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612764,1610612753,2021,1610612764,127.0,0.511,0.769,0.361,35.0,51.0,1610612753,110.0,0.417,0.864,0.324,21.0,42.0,1,98,349,14,14,110,42,21,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610612737,1610612752,2021,1610612737,90.0,0.355,0.75,0.243,18.0,52.0,1610612752,99.0,0.439,0.727,0.379,20.0,50.0,0,159,297,29,29,99,50,20,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612743,1610612748,2021,1610612743,113.0,0.462,0.708,0.293,28.0,49.0,1610612748,96.0,0.397,0.84,0.361,22.0,37.0,1,95,350,18,18,113,49,28,7,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612754,1610612738,2021,1610612754,100.0,0.465,0.65,0.194,27.0,37.0,1610612738,119.0,0.513,0.84,0.474,23.0,37.0,0,6,351,7,7,119,37,23,6,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612758,1610612741,2021,1610612758,112.0,0.476,0.923,0.4,25.0,45.0,1610612741,103.0,0.409,0.955,0.294,22.0,40.0,1,70,352,9,9,112,45,25,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612737,1610612756,2021,1610612737,124.0,0.524,0.727,0.5,25.0,41.0,1610612756,115.0,0.523,0.778,0.281,30.0,39.0,1,66,353,22,22,124,41,25,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1610612754,1610612742,2021,1610612754,106.0,0.471,0.917,0.361,28.0,44.0,1610612742,93.0,0.464,0.917,0.138,18.0,37.0,1,129,354,2,2,106,44,28,7,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612741,1610612739,2021,1610612741,101.0,0.443,0.933,0.429,20.0,46.0,1610612739,91.0,0.419,0.824,0.208,19.0,40.0,1,78,355,1,1,101,46,20,12,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612757,1610612737,2021,1610612757,136.0,0.528,0.857,0.439,29.0,41.0,1610612737,131.0,0.545,0.875,0.341,31.0,39.0,1,43,356,22,22,131,39,31,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610612740,1610612743,2021,1610612740,114.0,0.522,0.75,0.367,32.0,46.0,1610612743,120.0,0.511,0.778,0.281,28.0,33.0,0,23,357,16,16,114,46,32,8,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612758,1610612742,2021,1610612758,96.0,0.418,0.833,0.345,25.0,33.0,1610612742,112.0,0.519,0.864,0.409,30.0,47.0,0,120,358,9,9,96,33,25,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612762,1610612763,2021,1610612762,121.0,0.417,0.674,0.316,23.0,61.0,1610612763,115.0,0.386,0.828,0.419,26.0,51.0,1,67,359,20,20,121,61,23,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612751,1610612737,2021,1610612751,117.0,0.489,0.75,0.458,34.0,42.0,1610612737,108.0,0.436,0.867,0.371,23.0,52.0,1,13,360,22,22,108,52,23,8,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612765,1610612747,2021,1610612765,116.0,0.443,0.762,0.35,27.0,39.0,1610612747,121.0,0.489,0.778,0.323,29.0,51.0,0,63,361,5,5,116,39,27,7,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612739,1610612755,2021,1610612739,108.0,0.449,0.742,0.455,24.0,41.0,1610612755,112.0,0.413,0.833,0.355,23.0,50.0,0,125,362,17,17,108,41,24,10,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610612747,1610612763,2021,1610612747,119.0,0.464,0.789,0.424,26.0,41.0,1610612763,127.0,0.547,0.688,0.367,33.0,47.0,0,20,363,27,27,119,41,26,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612759,1610612743,2021,1610612759,112.0,0.461,0.69,0.37,28.0,45.0,1610612743,127.0,0.505,0.929,0.465,33.0,41.0,0,11,364,18,18,127,41,33,9,8,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610612753,1610612758,2021,1610612753,110.0,0.425,1.0,0.361,27.0,57.0,1610612758,114.0,0.429,0.792,0.306,24.0,59.0,0,150,365,9,9,114,59,24,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1610612758,1610612755,2021,1610612758,94.0,0.413,0.724,0.226,17.0,49.0,1610612755,102.0,0.424,0.778,0.281,19.0,45.0,0,55,366,9,9,94,49,17,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610612740,1610612762,2021,1610612740,104.0,0.402,0.636,0.261,21.0,47.0,1610612762,115.0,0.482,0.824,0.487,22.0,43.0,0,43,367,20,20,115,43,22,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1610612758,1610612746,2021,1610612758,104.0,0.419,0.8,0.353,19.0,51.0,1610612746,99.0,0.382,0.667,0.382,23.0,47.0,1,40,368,9,9,104,51,19,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612749,1610612741,2021,1610612749,93.0,0.405,0.652,0.263,19.0,58.0,1610612741,86.0,0.323,0.895,0.189,17.0,53.0,1,160,369,12,12,93,58,19,4,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612749,1610612738,2021,1610612749,103.0,0.404,0.824,0.265,20.0,53.0,1610612738,101.0,0.368,0.824,0.273,23.0,47.0,1,161,27,7,7,101,47,23,5,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612759,1610612764,2021,1610612759,116.0,0.533,0.625,0.444,28.0,51.0,1610612764,99.0,0.446,0.615,0.29,26.0,40.0,1,136,370,11,11,116,51,28,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610612752,1610612748,2021,1610612752,100.0,0.4,0.722,0.35,19.0,45.0,1610612748,115.0,0.47,0.743,0.344,22.0,44.0,0,54,371,29,29,100,45,19,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612753,1610612737,2021,1610612753,109.0,0.429,0.923,0.317,23.0,45.0,1610612737,130.0,0.5,0.786,0.545,23.0,47.0,0,126,372,14,14,109,45,23,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612743,1610612764,2021,1610612743,113.0,0.468,0.879,0.313,26.0,49.0,1610612764,107.0,0.456,0.619,0.353,25.0,41.0,1,27,373,4,4,107,41,25,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612763,1610612766,2021,1610612763,108.0,0.421,0.6,0.237,27.0,57.0,1610612766,118.0,0.456,0.875,0.417,32.0,49.0,0,15,374,8,8,108,57,27,14,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612747,1610612744,2021,1610612747,124.0,0.494,0.857,0.439,25.0,47.0,1610612744,116.0,0.5,0.474,0.441,22.0,41.0,1,162,375,28,28,116,41,22,11,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612756,1610612748,2021,1610612756,100.0,0.38,0.897,0.412,24.0,35.0,1610612748,123.0,0.5,0.867,0.5,33.0,49.0,0,80,376,6,6,123,49,33,9,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1610612737,1610612747,2021,1610612737,129.0,0.583,0.656,0.323,31.0,45.0,1610612747,121.0,0.54,0.522,0.429,29.0,38.0,1,163,377,22,22,129,45,31,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612761,1610612745,2021,1610612761,117.0,0.458,0.957,0.241,20.0,41.0,1610612745,115.0,0.531,0.792,0.345,24.0,41.0,1,51,378,15,15,117,41,20,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612745,1610612740,2021,1610612745,118.0,0.494,0.793,0.425,24.0,40.0,1610612740,108.0,0.426,0.72,0.263,19.0,50.0,1,118,379,16,16,108,50,19,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612750,1610612746,2021,1610612750,115.0,0.457,0.938,0.35,27.0,39.0,1610612746,126.0,0.603,0.917,0.583,33.0,35.0,0,13,380,21,21,126,35,33,6,7,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1610612754,1610612737,2021,1610612754,111.0,0.489,0.813,0.303,23.0,40.0,1610612737,114.0,0.512,0.833,0.485,24.0,41.0,0,56,381,2,2,111,40,23,8,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612766,1610612747,2021,1610612766,117.0,0.518,0.714,0.306,25.0,50.0,1610612747,114.0,0.418,0.719,0.375,19.0,44.0,1,109,382,3,3,117,50,25,4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612758,1610612759,2021,1610612758,121.0,0.505,0.833,0.56,23.0,40.0,1610612759,114.0,0.495,0.923,0.48,24.0,44.0,1,64,383,11,11,114,44,24,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1610612753,1610612752,2021,1610612753,96.0,0.398,0.867,0.395,24.0,46.0,1610612752,121.0,0.5,0.529,0.444,34.0,38.0,0,156,384,14,14,96,46,24,5,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1610612763,1610612743,2021,1610612763,106.0,0.454,0.714,0.382,20.0,55.0,1610612743,97.0,0.443,0.667,0.237,27.0,40.0,1,1,385,18,18,97,40,27,8,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612748,1610612741,2021,1610612748,118.0,0.495,0.778,0.442,37.0,50.0,1610612741,92.0,0.373,0.65,0.425,22.0,34.0,1,11,386,1,1,92,34,22,5,3,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612744,1610612760,2021,1610612744,103.0,0.424,0.5,0.389,30.0,56.0,1610612760,82.0,0.349,0.762,0.205,14.0,45.0,1,35,387,28,28,103,56,30,9,8,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
